"","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet.usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"33",2905902,69.6,96.3,49.7,80.2,83.5,44.3,71.9,78.4,64.2,26.6,89.8,79,83.2,87.3,79.8,65.2,58.6,0.1348,4437.14114631148,1.52826633776627,0.47,4.94732237547827,9.08656057928635,9.74041666666667,9.856875,9.08261574074074,6.5421,8.75,8.07189293436329,5.13225718598571,9.64095731026035,6.99465941360195,7.32474128363206
"34",2895406,70.7,95.9,50.5,81.2,87.7,46.1,72.1,81.9,64.3,30.9,93.6,78.4,83.3,89.1,80.4,64,57.8,0.1338,4247.63135624709,1.48708257655216,0.494,4.5015238825378,9.01029726697866,9.74041666666667,9.856875,8.73733796296296,6.6100012345679,8.75,8.1573232922211,4.84373927866087,9.72023385032179,7.04290326543504,7.56326963293173
"35",2888980,70.6,94.3,50.8,80.1,90.2,48.3,72.4,83.9,62.9,33.1,93.6,72,83.3,88.7,80.6,61.9,58.4,0.1587,4413.06339738921,1.40898210141146,0.518,4.97152004574236,9.23689545072949,9.795,9.856875,8.69939814814815,6.46693456790124,8.125,7.91958106452318,4.9931181093598,9.666043053901,6.96308725728087,7.45161767383792
"36",2885048,69.6,92,50.3,80.4,93.1,49.5,72.6,81.1,63.2,34,75.1,76.5,83,88.2,80.5,60.4,59.5,0.1805,4578.63320812155,1.34651599128914,0.543,5.1647860727369,9.22754108533924,9.795,9.856875,8.69939814814815,6.48133456790123,8.125,7.691506996006,5.05887171920607,9.73208249946212,8.0796645656396,7.80078445938097
"37",2883156,70.9,96.7,50.2,80.7,93.6,51.5,72.8,83.2,61.6,35.8,81.5,76.5,82.4,91.1,80.4,63.1,60.5,0.1719,3952.80358410846,1.16230386432234,0.569,5.29175164731008,9.48873754152824,9.795,9.856875,8.69939814814815,6.44738395061728,8.125,7.81495534116409,5.44854355254704,9.7437391585289,7.99338214837694,7.71237777941584
"38",2881805,71.1,96.5,49.5,80.9,96.5,53.7,73,84.7,62.6,35,78.5,75.8,82,91,80.3,63.3,61.1,0.1542,4124.05538986272,1.10358100880452,0.596,5.29175164731008,9.50327242524917,9.795,9.856875,8.69939814814815,6.41343333333333,8.125,7.82063907893941,5.5231910339968,9.7905289182626,8.03642562069301,7.59119580694878
"39",2880321,71.9,96.7,56.9,81.7,93.8,55.5,73.3,81.5,64.3,37,81,77.5,81.8,89.9,80.1,62.6,62.8,0.1362,4531.03220675893,1.10915100558884,0.624,5.13667675129093,9.56644518272425,9.69458333333333,9.756875,8.79199074074074,6.47686666666667,8.75,7.5159355986476,5.5151770544478,9.80887450016652,8.18382667956338,7.83271586835509
"40",2878389,73.5,97.4,57.6,82.5,96.1,56.1,73.5,84.6,65.6,38.7,90.5,80.6,81.8,90.3,80.2,64.1,65.4,0.123,5287.66081699731,1.16054478505068,0.654,4.99663927778723,9.52429401993356,9.77125,9.835,8.95886574074074,6.29266666666667,8.75,7.81157468000824,5.22186932896774,9.76067559541237,8.22189970112054,7.76876128572137
"41",2875637,73.7,98.5,58.3,82.6,95.2,57.4,73.6,84.2,66.1,39.3,88.1,78.1,81.7,90.3,80.1,63.4,65.7,0.1147,5396.21422690995,1.28080596201472,0.6855039,4.89246570792829,9.35008305647841,9.86875,9.7375,9.05145833333333,6.2486,8.75,7.91439257664919,5.25875749168996,9.82697908017443,8.23092122259355,7.70088543804601
"42",2872130,73.7,98.4,59,82.7,94.3,57.3,73.7,84.3,65.1,41.3,88.1,76.6,81.7,90.5,79.9,63.5,65.9,0.13067,5343.0377039956,1.29847911563693,0.7223768,4.77193755853434,9.24972591362126,6.55208333333333,9.7575,8.66145833333333,6.10686666666667,8.75,7.81707730176539,5.26035119743996,9.78826853976674,8.22249900037133,7.1129579713411
"43",3186118,59.8,99.5,67.4,76.2,86.4,39.3,57.6,62.6,62,35.8,84.3,82,45,9.8,45.9,69.3,29.1,0.0225,31855.5006047175,8.3237222448449,0.23625301,6.6909975872443,9.23999699711044,6.39416666666667,5.30958333333333,1.97092592592593,4.78715555555555,3,6.13979176016595,4.6254656220617,7.79779155351372,9.37733333333333,7.6265128722884
"44",3364548,60.1,99.5,67.1,76.4,85.5,39.6,57.6,64.6,61.7,36.3,84.3,82,44.5,9.8,48,69.3,29.1,0.02501,29909.0094348435,5.61210552340521,0.26271753,6.6909975872443,8.82333033044378,6.39416666666667,5.30958333333333,1.97092592592593,4.78715555555555,3,5.77525611228908,4.62129287615729,7.89560103456197,9.37733333333333,7.66208177339914
"45",3543847,60,99.5,65.5,74.9,84.7,39.8,57.6,67.1,61.7,36.7,84.3,82,44.6,9.8,47.8,69.3,29.1,0.02654,30221.9669995136,4.87553180534483,0.28316484,6.66407983362314,9.25249699711044,6.39416666666667,5.30958333333333,1.97092592592593,4.63715925925926,3,6.60944280279232,4.61887449663523,8.06493239595013,9.3775641025641,7.62217846782459
"46",3723462,59.8,99.5,63.9,74.5,85.1,40,57.6,65.5,61.5,37.5,84.3,82,44.5,9.8,47.6,69.3,29.1,0.02751,32607.3729348287,4.69230626722928,0.29477953,6.57287204257019,9.25249699711044,6.39416666666667,5.30958333333333,1.97092592592593,4.58901111111111,3,6.57449331587939,4.60975436630435,8.19187299519557,9.1900641025641,7.51237573800663
"47",3903424,60,99.5,64.6,75.6,86.7,40.2,57.6,65.6,61.1,37.5,84.3,82,44.8,9.8,47.3,69.3,29.1,0.02904,37017.736365469,4.6114776396626,0.30131296,6.30069396777764,8.91462488148892,6.39416666666667,5.30958333333333,1.63280092592593,4.65500740740741,3,6.81365042117544,4.45785579827929,8.04861783962972,9.05030719496438,7.5984213211174
"48",4083254,60.8,99.5,63.7,79,86.1,40.4,57.6,66.8,61.2,39.4,84.3,82.2,44.8,9.8,51.9,69.3,29.1,0.0312,42190.5543794633,3.65647067832081,0.4,6.45000242293781,9.24955556693222,6.39416666666667,5.30958333333333,1.63280092592593,4.94144814814815,3,7.00388746689024,4.61840503753958,7.90006412764016,8.37345870231787,7.38505819052939
"49",4478733,61,99.5,63.9,79,85.5,42.6,57.6,67,60.8,41.1,84.3,82.2,45.9,9.8,51.7,69.1,29.1,0.02926,45339.5851165809,3.22597447304637,0.52,6.55146884126016,9.31915412284468,6.39416666666667,5.30958333333333,1.63280092592593,4.85956666666667,3,7.08878177461511,4.66037670182575,8.33646001391308,8.41147901864004,7.63085774332043
"50",5319176,61.5,99.5,62.1,78.9,84,51.7,57.6,67.7,61.1,42.1,84.3,82.2,47.4,9.8,51.4,69.1,29.1,0.0286,43918.3801694265,3.28052136989454,0.61,6.67484124729166,9.26436245617801,6.50541666666667,5.30958333333333,2.12101851851852,4.85956666666667,3,7.66363345329145,4.7392373321346,8.06985022972271,8.36674786144198,7.70814437909901
"51",6426072,61.5,99.5,61.7,79.3,84,51.2,57.6,67,61.1,42.3,84.3,82.2,48.2,9.8,51.2,69.1,29.1,0.02721,45140.7690772438,3.6680226492701,0.63,6.67484124729166,9.35082576094559,6.51958333333333,5.30270833333333,2.34476851851852,4.9074,3,7.0365366286141,4.75362764875959,8.18999022690146,8.37289686438795,7.85677675044577
"52",7551297,61,99.5,61.2,79.6,87,50.2,57.6,66.9,61.4,42.7,84.3,70.8,49.7,9.8,50.9,69.1,29.1,0.02668,31722.5887637992,5.45710777311036,0.64,6.68561019685729,9.39296861808845,6.51958333333333,5.30270833333333,2.34476851851852,5.03332592592593,3,6.43783991298695,4.64800207307703,8.07850675995576,8.43072753494731,7.67147398180494
"53",8433991,62.2,99.5,61.7,80.3,87.1,49.2,57.7,67.8,61.9,43.6,84.3,86.3,50.5,9.8,50.7,69.1,29.1,0.02464,34165.9133053315,6.03859220826788,0.68,6.74498702432234,9.39296861808845,6.51958333333333,5.62645833333333,2.34476851851852,5.02985925925926,3,6.65948080864492,4.60034651818554,8.29947739004771,8.37256853437003,8.2319898676627
"54",8529551,62.1,99.5,62.1,80.6,86.6,45.7,57.7,67.5,62,46.3,84.3,86.6,50.5,9.8,50.5,69.2,29.1,0.02284,40893.0233597739,5.46631452753061,0.78,6.53008292132143,9.33273936998752,6.45791666666667,5.50395833333333,2.13164351851852,4.62308888888889,2.5,6.37165683383161,4.69467851756805,8.61453012854237,8.34718840308693,8.50769248254399
"55",8620859,62.3,99.4,62.2,81.3,81.6,44.9,57.7,66,62.1,51.7,84.3,86.1,51.9,9.8,52.6,70.8,28.3,0.02171,44386.7860798374,5.07555649376756,0.8499999,6.74362745420469,9.41571241528847,6.45791666666667,5.50395833333333,1.81914351851852,4.55825925925926,2.5,6.17657806794907,4.78923295610542,8.76937333565783,8.39561664577548,8.51515331708388
"56",8709080,62.9,99.4,61.8,80.7,81.2,48.5,57.8,66.1,62.2,59.4,84.3,84.2,52.1,11.1,52.5,69.7,28.7,0.02032,45729.607675743,6.03468625064444,0.88,6.60750632178067,9.43640260856883,6.45791666666667,5.50395833333333,1.81914351851852,4.25214074074074,2.5,5.66937800343728,4.84857264365063,8.79763882776433,8.38931781522095,8.55183197925631
"57",8794615,63.8,99.6,64.6,80.9,85.6,48.2,57.8,66.9,66.5,60.4,84.3,84.4,50.8,9.8,54.7,72.2,28.8,0.01902,46865.9645976866,5.64365135247024,0.904,6.333748880711,9.0964005082329,6.45791666666667,5.50395833333333,1.81914351851852,4.27147407407407,2.5,5.68163321631678,4.86051412281789,9.01603477704821,8.43587857472224,7.97608197725642
"58",8877288,64.4,99.5,64.5,81.5,91.9,50.5,57.8,66.8,67.5,63,84.3,82,50.9,9.8,54.4,72.4,29.1,0.01763,41525.1389043587,3.54264578632145,0.905,6.36595117748491,8.97564784053156,6.45791666666667,5.62770833333333,1.81342592592593,3.675335394558,2.5,5.54506595740354,4.85022973848228,8.61166099542645,8.41538758583773,7.83479897748647
"59",8956510,64.8,99.6,64,83.7,91.7,50.3,57.9,67.3,67.6,64.6,84.3,85.2,49.8,9.8,54.2,71.8,29,0.0164,41054.5395698941,3.54264578632145,0.90600006,6.36595117748491,9.31825581395349,6.45791666666667,6.01270833333333,1.92155092592593,2.952135394558,2.5,5.72746989093614,4.93274582540691,9.08999324723418,8.43112562266207,7.6553847746121
"60",9032016,66,99.6,64.5,85,91.2,57.6,57.9,68.9,66.1,74,84.3,83.3,49.6,9.8,56,70.9,31,0.0246,43063.9674785596,3.54264578632145,0.9481992,6.15958255495863,8.99018272425249,6.45791666666667,6.01270833333333,1.92155092592593,2.52922428344689,2.5,5.42330533739381,4.76258743122472,9.18632540162871,8.31884405218736,7.39606911162603
"61",9104575,67.4,99.7,64.6,85.1,91.2,58.5,57.9,69.1,66.2,78.4,100,82.5,49.5,9.8,56.6,73.1,30.8,0.0224,46722.2687193126,3.54264578632145,0.98450005,6.20659633940275,8.99018272425249,6.45791666666667,6.01270833333333,1.98717592592593,2.57959095011355,2.5,5.53984965539349,5.06835222841067,9.03912669528599,8.34220146491689,7.48152955965478
"62",9175764,69.5,99.7,64.7,86.5,98.2,74.6,57.9,69.2,66,81.9,100,84.5,49.3,9.8,56.4,74.3,35,0.0233,45376.1708390447,3.54264578632145,0.9915,6.15320050723568,8.93031976744186,6.3025,6.01270833333333,2.04300925925926,2.34006872789133,2.5,5.40645968905273,5.94375874287339,9.07405184327396,8.47568351656086,7.50622091767947
"63",9247550,69.6,99.6,64.8,85,97.1,76.6,58,69.2,64.1,85,100,84,49.3,9.8,56.2,73.7,38.6,0.0429,37629.1741680652,3.54264578632145,1,6.18285312097201,9.11960548172758,4.56208333333333,6.00708333333333,1.43717592592593,2.58308888888889,2.5,5.1492383985894,7.04017427789787,9.07555338038581,7.9632151387794,7.52648326335849
"64",36864000,66.2,96.3,67.9,76.6,94.5,71.6,75.2,68.3,66.8,24.8,16.8,76,78.6,89,53.6,53.1,55.8,0.15,7666.51783423783,1.14882267666887,0.07038683,5.10357626457492,8.68540523096711,9.875,9.86,9.60583333333333,7.49109394903724,10,7.98455577074275,4.68290758632666,9.60121416565956,7.40348427495648,6.38368656871183
"65",37277547,66.1,96.3,68.2,76.6,94.6,71.6,75.4,69.9,65.6,25.2,13.7,76.1,78.9,89.4,53.8,53.1,56,0.1732,7168.97587232911,1.18423354187058,0.097808075,5.156206206541,8.68339405305558,9.875,9.86,9.60583333333333,7.48299394903724,10,8.10727505259057,4.32551087748345,9.68482539201695,6.37685814109329,5.52638210942605
"66",37683438,66.3,96.3,68.7,78.3,94.5,73.8,75.6,70.3,64.3,25.4,13,76.3,79.6,89.9,54,52.8,53.9,0.1959,2579.48876933284,1.09188047859748,0.10882124,5.156206206541,8.68540523096711,9.875,9.86,9.32805555555555,7.66685580860627,10,7.87719640705739,4.16868933684137,7.27318210825808,6.30326543615465,5.96465774252765
"67",38086618,66.7,96.3,67.8,79.1,93.2,73.8,75.8,70.1,66.7,25.6,17,76.4,78.9,89.5,54.6,53.2,55.3,0.1536,3333.15290388997,1.06089505704838,0.11913696,5.22239041775188,8.68540523096711,9.875,9.86,9.60583333333333,7.66365096530143,10,8.03795771818522,4.06068599251539,6.48133240601376,6.51165496087686,6.14331225893781
"68",38469709,67,96.3,68.7,79.2,92.5,75.3,76,69.2,67.7,26.3,20.6,76.7,78.4,88.6,54.8,53.7,54.8,0.1352,4258.16026060875,0.883295358833529,0.16036684,5.37989674024132,8.68540523096711,9.875,9.86,9.33416666666667,7.74738404558404,10,7.9931405516402,4.5185092066482,6.91031864500328,6.28746321080294,6.26297035046172
"69",38867884,67.8,96.3,68.8,79.9,92.9,76.5,76.2,69.7,68.8,26.6,21.5,76.7,78.4,88.5,55.2,53.8,55.6,0.1151,5086.62776073134,0.847154783885961,0.17720583,5.37989674024132,8.68540523096711,9.875,9.86,9.33416666666667,7.65336695156695,10,7.52428235291298,4.62283652554181,6.29612828676887,6.27520435327012,6.39078541504577
"70",39273117,67.9,96.3,67.2,79.1,92.2,75.9,76.4,69.9,69.6,27.5,23.5,77,78.1,88,55.2,54.4,56.7,0.1008,5890.97800169795,0.788233877461469,0.20927202,5.37989674024132,8.26873856430045,9.875,9.86,9.33416666666667,7.51334415954416,10,7.288331888771,4.5383005289584,6.47104580000228,6.41808340573148,6.03166650854246
"71",39680584,68.1,96.3,68,78.3,91.7,78.5,76.6,69.3,70.5,28.3,23.7,76.2,77.5,88.1,55.2,53.7,58.3,0.0847,7210.59554755899,0.792548175031362,0.25946632,5.36696798091247,8.68540523096711,9.875,9.86,9.05638888888889,7.51774985754986,10,7.12666392326037,4.53350911588152,7.31450307117032,6.51786884150939,6.07422935003325
"72",40071639,68.3,96.3,67.9,78.1,92.2,78.5,76.7,69.1,70.8,28.8,27.5,74.9,78,87.6,55.5,53,60.2,0.0784,8977.50685093365,0.762756475390461,0.28112623,5.33529645564572,8.55445285001473,9.92458333333333,9.845625,9.193125,7.42470512820513,10,7.00219996806828,4.58083735818472,6.98661321585647,6.53760122233324,5.9748990177457
"73",40475899,69.3,96.3,65,79.7,92.6,77.7,76.9,70.1,70.4,30.4,34.2,80.6,79.5,88,56.8,53.1,64.3,0.0865,8184.38988923991,0.886508576686385,0.34,5.33529645564572,8.55445285001473,9.92458333333333,9.845625,9.180625,7.42100512820513,10,6.41493799137717,4.60861648225165,7.06522988286204,6.17984266179004,5.80241985018248
"74",40892778,69.9,96.3,68.8,80,93.4,77.7,77.1,70.5,70.9,32,34.7,83,78.7,87.8,56.8,54.3,64.2,0.0771,10385.9644319555,0.814878105497939,0.45,5.33529645564573,8.55445285001473,9.92458333333333,9.845625,9.07,7.29873987193569,10,6.58620387796948,4.49150984423917,6.64667574166294,5.88830061741272,5.38832285255754
"75",41307468,70.3,97.3,68.8,80.4,93.8,77.1,77.3,70.7,71.1,34.9,39.6,81.9,78.1,86.5,56.8,56.1,63.9,0.0718,12848.7404762598,0.764287094036749,0.51,5.34785648932696,8.55445285001473,9.92791666666667,9.845625,9.07,7.33007890327472,10,6.3459765354979,4.43417158393025,6.95576079441045,5.52275233488099,5.69692816102653
"76",41734012,70.7,97.3,67.4,80.5,93.8,77.1,77.5,70.9,71.2,37.1,46.4,80.1,78.5,86.8,57.1,55.2,65.6,0.0722,13082.664325572,0.784824721019786,0.558,5.2500217065733,8.55445285001473,9.92791666666667,9.845625,9.07,7.24930084059666,10,6.15319554459086,4.36303600692734,6.60776276582725,3.383402082753,5.92733196813022
"77",42170718,71.1,97.5,68.3,80.7,95,76.1,77.6,71.3,71.2,39.8,48,79.5,78.3,86.6,57,54.7,66.2,0.071,13080.2547323367,0.837736430159436,0.599,5.29349173891727,8.54011176784125,9.92791666666667,9.845625,9.10354166666667,7.94983987193569,10,5.97012779167733,4.32604308077483,6.27074905817297,3.27832573516722,5.7274004114864
"78",42605820,71.9,97.3,68.4,81.7,96.2,76.3,77.7,71.9,73.8,42.9,45.5,84.4,78.4,87.5,57.1,54.9,66.9,0.0727,12334.7982453893,0.878100919364039,0.647,5.53509982861496,8.54730999287188,9.92791666666667,9.01229166666667,9.10354166666667,7.99533987193569,10,5.72653314604584,4.3777235318108,4.82934703496014,3.14299065643513,5.5935910873168
"79",43042287,72.9,97.4,68.2,81.4,96.7,76.5,77.8,71.8,75.8,47,45.5,85.3,78.4,86.6,57.2,58,68.3,0.07524,13789.060424772,0.850128583186764,0.6804306,5.74479102691142,8.61436997614027,9.92791666666667,9.01229166666667,9.07833333333333,7.35710512820513,10,6.05217751301109,4.51223309239952,6.59602914630827,3.3788760363417,5.77166178129763
"80",43471844,72.1,97.3,68.7,81.3,96.2,76.3,77.9,72,75.5,47.4,43.1,81.7,78.1,87.4,57.3,58.8,65.1,0.08109,12790.2640639201,0.813140077928875,0.7096898,5.74479102691142,8.69406584238358,9.82333333333333,9.01229166666667,9.33270833333333,7.51255555555556,10,6.04800156663692,4.69926959639415,5.62567152313598,6.17413762705015,5.56040523987496
"81",43864639,72.9,97.5,69.9,80.1,95.5,77.7,77.9,72.6,74.5,52.4,47.5,82.9,78.2,87.3,57.3,61.3,66.2,0.0835,14613.035714704,0.856137916373543,0.7429491,5.80867633077843,8.37150747508306,9.90791666666667,9.845625,8.86888888888889,8.21377777777778,10,6.16016521259087,4.74264926844971,6.49162536107659,6.31379247180118,5.94994432646518
"82",44244593,73,96.8,68.1,80.8,95.9,78.7,77.9,72.8,74.2,53.7,46.6,83.1,78.3,88.9,59.1,62.7,62.9,0.0922,11795.1628852236,0.732300347538541,0.777,5.70645264347825,8.43673156995642,9.91,9.859375,8.95951388888889,8.20444444444444,10,6.38240010990772,4.82045238670134,4.91911024667972,7.47963558755036,5.83117869537785
"83",44582599,73,96.1,69.5,81.5,97.2,79.6,77.9,73,74,53,38.2,85.7,78.1,89,59.2,64.1,63.5,0.0984,9963.67423069626,0.699696134379197,0.799,5.57428884494065,8.4043625876963,9.76083333333333,9.859375,8.95951388888889,8.20544444444444,10,6.5478855013395,4.79754766097585,3.87903111872227,5.97555949418201,5.99426497128306
"84",44908441,72.7,95.9,68.9,80,97.9,80,77.9,73,73,52.8,41.1,80.9,78.1,89.4,59.1,62.5,64.1,0.1146,8496.428156755,0.734492612232545,0.855,5.72559577033746,8.50489830198202,7.8575,9.87375,9.18888888888889,8.38984444444445,10,6.48376785428068,4.79645385621768,4.51601768308854,3.08690677646049,5.49053842451778
"85",3187692,66.9,88.8,49.4,63.9,68.6,47.2,67.1,69,68,19.1,70.6,80,91.7,94.6,59.3,76.8,56.1,0.11055,603.298025247115,3.56002487253697,0.0130047,5.88360240842586,8.69597860002559,8.18083333333333,7.75104166666667,7.29685185185185,6.27798559670782,6.875,8.11725494917532,4.99635435605646,9.09556532415751,7.20387849477375,7.35545712855207
"86",3149355,67.2,88.8,52.2,64.7,68.5,47.3,67.9,69,68,19.4,70.6,80.1,91.8,94.5,59.3,76.8,56.2,0.10933,676.150011307766,3.12724938530975,0.016310947,6.01631899779013,8.75783851072476,8.18083333333333,7.75104166666667,7.29685185185185,6.27798559670782,6.875,8.59145919532336,4.9837285707603,9.09556532415751,7.20387849477375,7.35545712855207
"87",3116912,67.4,88.8,50.4,64.8,68.5,47.4,68.1,71.1,68.1,19.4,72.5,80.3,91.5,94.7,59.8,77,55.4,0.1081,765.31617768154,2.69771474886414,0.01960405,6.01631899779013,8.89172442040083,8.18083333333333,7.75104166666667,7.29685185185185,6.18745061728395,6.875,8.39801789986223,4.87884607923906,9.09556532415751,7.20387849477375,7.35545712855207
"88",3093163,67.8,88.8,50,65.6,67.3,48.2,67.1,72.3,68.2,20.2,78.6,80.3,91.4,94.5,59.8,77,55.4,0.10625,910.171261745184,2.72837221377968,0.045752172,6.09806282122698,8.85478887494512,8.18083333333333,7.75104166666667,7.31497685185185,6.30955308641975,9.375,8.07435148519492,4.90427650215327,9.09556532415751,7.20387849477375,4.79500683884179
"89",3075041,67.1,88.8,55.1,65.3,68.5,48.7,64.9,72.5,68.4,20.1,62.2,80.5,91.1,94.4,59.7,77.3,56.2,0.10347,1166.63820390025,2.74199670493715,0.048990088,6.04159317249114,8.72753356853961,8.18083333333333,7.75104166666667,6.92344907407407,5.64288641975309,9.375,8.97621212498324,4.88374131343881,9.09556532415751,8.28167972965208,6.99875488585718
"90",3056449,67.5,88.8,52.8,65.3,72.5,48.4,63.8,71.6,68.5,20.4,67.8,80.6,90.9,94,59.6,77.4,57.8,0.10218,1608.16340888544,2.87193136291811,0.052529836,6.17717093806681,9.0316007573683,8.18083333333333,7.75104166666667,6.98136574074074,5.64288641975309,9.375,8.73032280115532,5.5882483264124,9.3570300652596,7.34667798536462,6.89700752592544
"91",3038043,68.9,88.8,47.9,65.7,75.5,48.5,63.8,72.2,68.6,20.3,90.2,80.8,90.3,94,59.5,77.9,58.3,0.10001,2109.5263849698,2.94761315625864,0.05631788,6.17717093806681,8.92625405561822,8.18083333333333,7.75104166666667,6.95094907407407,4.91673361682362,9.375,8.7412146177272,5.57279988669383,9.30366219487804,7.55407661802335,7.12628147882753
"92",3014930,69,88.8,54.3,67.3,76.7,50.5,63.1,71.7,68.7,20.5,85.9,74,90,93.6,59.4,79.8,60.2,0.0981,3064.27996076935,3.04257470127966,0.060212536,6.17717093806681,8.93279822597604,8.18083333333333,7.75104166666667,6.96074074074074,4.41816419753086,9.375,8.81319550725447,5.58771003739533,8.99025946759239,7.82514977474192,7.16546876473506
"93",2993856,69.5,88.8,54.6,66.9,75.2,50.2,63.9,71.1,68.5,20.5,92.4,78.6,90.2,93.3,59.3,77.6,61.5,0.09997,3908.94905676792,3.39557936270657,0.0621,5.98629481765241,8.61604066945982,8.08958333333333,7.80416666666667,6.47740740740741,4.202329218107,9.375,8.77874362878667,5.51145181738772,8.90514419536515,7.98630401147805,7.16338253592022
"94",2972985,70.4,88.8,53.2,66.6,78.1,50.7,66,72.7,68.6,22.4,96.2,79,90.1,93.9,61,76.4,62.7,0.09894,2917.36624501531,4.15704990783508,0.153,6.29262490469814,8.84776506820395,6.42291666666667,7.80416666666667,6.70460648148148,4.38926419753086,9.375,8.60559975038173,5.46035563733999,9.13844782156872,7.9990679845712,6.73533796170737
"95",2955608,70.6,88.8,52.9,69.4,77.2,54.4,67.8,74.4,68.2,24.9,89.3,76.9,90.5,94,61,77.7,61.8,0.10542,3143.02948216523,4.26564605593771,0.25,6.44482361106073,9.14818456358808,8.17625,7.80416666666667,6.86273148148148,4.49386502057613,9.375,8.59488513383078,5.45779963223599,9.00377894535636,7.9947007022213,7.28406450004841
"96",2936978,70.9,90.1,55.8,70.3,76,54.1,66.5,73.7,68,29.1,91.7,74.5,90.4,93.7,61.9,77.7,61.7,0.10917,3462.6817742332,3.85394644115574,0.32,6.44482361106073,9.07219551995121,8.17625,7.80416666666667,6.97148148148148,4.48219835390946,9.375,8.70386601611269,5.61070162407605,9.1122597497341,7.75037078533509,7.49700308709964
"97",2920974,71.1,90.5,55.2,70.8,76.7,55.3,64.4,72.9,67.7,30.9,90.7,76.9,90,93.8,61.9,78.6,60.8,0.11298,3643.71540446926,3.58376691873744,0.375,6.44482361106073,9.10324595589713,8.17625,7.80416666666667,7.10655092592593,4.82216957952613,9.375,8.66633146322786,5.64312950395709,9.03400671925578,7.70394990411686,7.66063709454636
"98",2907868,71,90.8,56.6,71.5,76.8,55.3,64.5,73,67.6,31.5,87.9,74.9,89.6,93.7,61.9,79.3,61.5,0.11531,3833.15707143416,3.99724455730484,0.419,6.50037664283572,9.09400242773424,8.14708333333333,7.84604166666667,7.17185185185185,5.84392304526749,9.375,8.21221381616903,5.59577726285007,8.88026613199225,7.7491149409725,7.59577990344756
"99",2894901,71.1,90.6,58.5,71.8,75.5,55.3,65.1,73.2,67.4,34,84.4,76.7,89.7,93.7,61.9,79.1,61.4,0.11862,4017.22991251531,3.94337826474581,0.54622807,6.51294921644676,9.09472768896914,8.14708333333333,7.84604166666667,6.65261574074074,5.90119053497942,9.375,8.02583360693698,5.56705356280517,9.01913233275464,8.73320645918843,7.5403270565691
"100",2884958,71.1,91.9,58.5,73,75.9,55.5,63.4,75.4,67.2,35.5,81.1,74.1,89.8,94.3,61.9,79.3,61.3,0.12177,3666.14182536082,4.23922578573229,0.59100834,6.46931224499362,9.05913914683519,8.14708333333333,7.80916666666667,6.85252314814815,5.81065555555556,9.375,7.87076527595785,5.56707420443284,9.21276676265732,8.61104336594135,7.38022458095662
"101",2872231,71,91.3,55.8,73.7,71.8,55.4,63.9,76.3,67,37.5,81.6,77.6,88.2,94.3,61.9,78,61,0.12426,3679.95234910427,4.09034921699325,0.6434603,6.45091638365942,8.73979632597202,9.81375,7.80916666666667,6.83335648148148,5.79955555555556,9.375,7.59260016501685,5.63201365010859,9.32135888444836,8.42721576441968,7.38361578370996
"102",2859439,71.1,91.4,52.7,74.4,73.3,59.2,65.5,76,72.1,38.8,76.9,77,88.7,93.5,61.9,75.8,61,0.12944,4041.99507231389,3.84973057654684,0.6474488,6.45702860811081,9.10669850498339,9.84416666666667,7.85229166666667,7.03231481481482,5.78285555555555,8.75,7.49765452338974,5.69743789666491,9.37367302106603,8.47347548025487,7.38646026346553
"103",2844407,71.1,91,54.1,75.3,74,59.2,66.3,74.6,71.9,42.9,73.5,73.3,88.5,92.5,61.9,78,60.3,0.1321,4391.92327364082,4.11988615256896,0.6824505,6.877318548398,9.37683554817276,9.84416666666667,8.12729166666667,7.79627314814815,5.94992222222222,8.75,7.96917550889566,6.13117815778388,9.42908991866089,8.46197731262191,7.73951581977849
"104",2828707,72.6,91.1,52.3,76.9,73.2,62.7,65.6,74.4,72.5,44,89.4,76.8,88.4,92.2,61.9,77.8,62.3,0.122,4828.50488860645,4.78770584078564,0.6654395,7.28700634833121,9.2649169435216,9.84416666666667,8.33854166666667,8.81796296296296,7.61744444444444,8.75,7.76987095001488,6.25050558533943,9.51974477425814,8.52558595093581,7.81977417094697
"105",2812496,74.1,94.4,53,76.8,77,63.4,65.6,74.4,72.5,45.2,100,76.8,88.4,92.1,61.9,79.3,64.5,0.1218,4505.86774552638,4.98254372367497,0.765077,7.20417522789739,9.39581810631229,8.185,8.38979166666667,8.9206712962963,7.58094444444444,8.75,7.97529169051817,6.23621511170054,9.55300877575972,7.69270817315803,7.75633281292228
"106",18903313,70.7,99.7,63.3,90.5,71.7,72.2,93.8,70.6,85.6,77.6,80.9,82.2,47,3.4,59.3,85.1,66.2,0.0628,21853.4499933573,1.82984191251005,0.46756115,7.79722083469872,9.66819515243539,9.83041666666667,9.72875,9.63520833333333,9.79183333333333,9.875,6.63651152294987,8.56408714082059,9.47232782407858,8.04240553517195,8.17504625506037
